word,is_error,textract_score,ner_score,pos_score,gibb_score,word_length,contains_nonalpha,dict_presence,closest_word,editdistance,jaccard_similarity,string_containment,char_intersection_count
ecominey,1,0.976434865,0,0,0.067024422,8,0,0,economics,0.555555556,0.75,0.857142857,6
fistival,1,0.980385368,0,0,0.079034468,8,0,0,festival,0.125,0.875,1,7
inslye,1,0.958984057,0,0,0.056999905,6,0,0,industry,0.625,0.4,0.666666667,4
scirt,1,0.960819218,0,0,0.032785511,5,0,0,skirt,0.2,0.666666667,0.8,4
asscertain,1,0.974209654,0,0,0.070056001,10,0,0,ascertain,0.1,1,1,8
auful,1,0.851083327,0.438789606,0.459162623,0.021659777,5,0,0,awful,0.2,0.8,1,4
vreus,1,0.955251813,0.501781225,0,0.019208663,5,0,0,various,0.428571429,0.5,0.8,4
friendy,1,0.741919902,0.937517941,0,0.062531917,7,0,0,friendly,0.125,0.875,1,7
geomatory,1,0.958468513,0,0,0.06784767,9,0,0,geometry,0.222222222,0.875,1,7
frigtened,1,0.954532827,0,0,0.056441286,9,0,0,frightened,0.1,0.888888889,1,8
reciepts,1,0.985125999,0,0,0.039418381,8,0,0,receipts,0.25,1,1,7
adictract,1,0.987971964,0,0,0.061355945,9,0,0,adequate,0.666666667,0.333333333,0.5,3
tragety,1,0.98097328,0,0,0.036098523,7,0,0,tragedy,0.142857143,0.857142857,1,6
flayrancy,1,0.975989869,0,0,0.032922011,9,0,0,flagrancy,0.111111111,0.875,1,7
houshe,1,0.991336468,0.439335167,0,0.125305978,6,0,0,household,0.444444444,0.714285714,1,5
voad,1,0.993489661,0,0.344312131,0.02625051,4,0,0,viewed,0.666666667,0.285714286,0.5,2
arroduce,1,0.969021476,0,0,0.047530155,8,0,0,accordance,0.5,0.75,0.857142857,6
flagd,1,0.955539432,0,0,0.01428524,5,0,0,flagrancy,0.555555556,0.444444444,0.8,4
disnertion,1,0.963961929,0,0,0.060277829,10,0,0,destination,0.454545455,0.777777778,0.875,7
slep,1,0.982556117,0,0,0.026257892,4,0,0,slip,0.25,0.6,0.75,3
edill,1,0.967554356,0.97818929,0,0.081664679,5,0,0,edge,0.6,0.4,0.666666667,2
memorandun,1,0.965245024,0,0,0.092024727,10,0,0,memorandum,0.1,1,1,8
worring,1,0.993449802,0,0,0.095124218,7,0,0,worrying,0.125,0.857142857,1,6
anious,1,0.970107549,0.6882568,0.540894449,0.096117459,6,0,0,anxious,0.142857143,0.857142857,1,6
reath,1,0.975286586,0,0,0.150740507,5,0,0,wreath,0.166666667,0.833333333,1,5
pertubations,1,0.958408891,0,0,0.072122251,12,0,0,perturbations,0.076923077,1,1,11
indefintily,1,0.983944427,0,0,0.096514125,11,0,0,indefinitely,0.166666667,1,1,8
sorfess,1,0.988555325,0,0,0.04754461,7,0,0,surface,0.571428571,0.5,0.8,4
adiation,1,0.99227597,0,0,0.076817196,8,0,0,edition,0.25,0.714285714,0.833333333,5
physison,1,0.981957844,0,0,0.047246025,8,0,0,physician,0.333333333,0.666666667,0.857142857,6
derepoint,1,0.977912063,0,0,0.082524563,9,0,0,disappoint,0.4,0.6,0.75,6
tecmical,1,0.687874633,0.656510651,0,0.029747557,8,0,0,technical,0.222222222,0.666666667,0.857142857,6
Massachussets,1,0.992627068,0.729800344,0.844506681,0.057721129,13,0,0,Massachusetts,0.153846154,1,1,8
refrigerter,1,0.98558993,0,0,0.075293125,11,0,0,refrigerator,0.166666667,0.75,1,6
thigsn,1,0.964310539,0,0,0.032681494,6,0,0,things,0.333333333,1,1,6
afoud,1,0.979658782,0,0.449845642,0.040389417,5,0,0,avoid,0.4,0.428571429,0.6,3
exple,1,0.954803817,0,0,0.080191307,5,0,0,explained,0.444444444,0.5,1,4
muscels,1,0.963999115,0,0,0.045118011,7,0,0,mussels,0.142857143,0.833333333,1,5
beneth,1,0.971924515,0.954837799,0,0.113017379,6,0,0,belief,0.666666667,0.25,0.4,2
disation,1,0.964202325,0,0,0.095180709,8,0,0,destination,0.363636364,0.875,1,7
meaterley,1,0.988068689,0.895515978,0,0.066265595,9,0,0,materially,0.4,0.875,1,7
phampl,1,0.96655633,0,0,0.057717351,6,0,0,pamphlet,0.5,0.714285714,1,5
mesoleanious,1,0.98747508,0,0,0.088527359,12,0,0,miscellaneous,0.384615385,0.9,1,9
artifically,1,0.985292223,0,0,0.074083422,11,0,0,artificially,0.083333333,1,1,8
prejudce,1,0.973869541,0,0,0.023910957,8,0,0,prejudice,0.111111111,0.875,1,7
mencolly,1,0.96171551,0.944495142,0,0.100715653,8,0,0,melancholy,0.4,0.777777778,1,7
rediculose,1,0.986094828,0,0,0.081761262,10,0,0,ridiculous,0.3,0.888888889,1,8
accomadates,1,0.989648741,0,0,0.068494172,11,0,0,accommodates,0.166666667,1,1,8
domortory,1,0.950240765,0,0,0.069542129,9,0,0,dormitory,0.333333333,0.857142857,1,6
recource,1,0.972154356,0,0,0.089378009,8,0,0,resource,0.125,0.833333333,1,5
altuled,1,0.969939504,0,0,0.061642168,7,0,0,altitude,0.5,0.857142857,1,6
dowe,1,0.97414088,0,0,0.066153704,4,0,0,down,0.25,0.6,0.75,3
inconveneon,1,0.954462803,0.802199602,0,0.077465074,11,0,0,inconvenient,0.25,0.857142857,1,6
disponmant,1,0.983369949,0,0,0.070770083,10,0,0,disappointment,0.357142857,0.9,1,9
oppracnate,1,0.956346822,0,0,0.030500052,10,0,0,approximate,0.454545455,0.545454545,0.75,6
courtesesies,1,0.955457343,0,0,0.086344929,12,0,0,courtesies,0.166666667,1,1,8
stetistics,1,0.951073377,0,0,0.057327207,10,0,0,statistics,0.1,0.666666667,0.8,4
courousity,1,0.976848289,0,0,0.093834183,10,0,0,curiosity,0.3,1,1,8
askeing,1,0.982343832,0.525359809,0,0.069523359,7,0,0,asking,0.142857143,0.857142857,1,6
opeset,1,0.981894983,0,0,0.059662323,6,0,0,opposite,0.5,0.833333333,1,5
famiular,1,0.989515121,0.949761748,0,0.041960424,8,0,0,familiar,0.25,0.857142857,1,6
approximitly,1,0.965466386,0,0,0.045495001,12,0,0,approximately,0.153846154,0.909090909,1,10
degotuations,1,0.983636672,0,0,0.053214326,12,0,0,negotiations,0.166666667,0.8,1,8
possiply,1,0.993424574,0,0,0.051865145,8,0,0,possibly,0.125,0.857142857,1,6
pricesion,1,0.989515377,0,0,0.100312114,9,0,0,precision,0.222222222,1,1,8
interpritation,1,0.976321613,0,0,0.088849058,14,0,0,interpretation,0.071428571,1,1,8
conientent,1,0.965569651,0,0,0.091984413,10,0,0,continent,0.3,1,1,6
soilal,1,0.9840158,0.807930887,0,0.046994208,6,0,0,suitable,0.5,0.444444444,0.8,4
guaradine,1,0.985815958,0,0,0.069047036,9,0,0,guardian,0.333333333,0.875,1,7
angen,1,0.985124672,0.884294152,0,0.134216891,5,0,0,engine,0.5,0.6,0.75,3
acheived,1,0.959458487,0,0,0.087301853,8,0,0,achieved,0.25,1,1,7
efficaincey,1,0.984030188,0,0,0.056554844,11,0,0,efficiency,0.272727273,0.857142857,1,6
mathenmatics,1,0.981099934,0,0,0.07411612,12,0,0,mathematics,0.083333333,0.888888889,1,8
oppertoms,1,0.965912126,0,0,0.060948072,9,0,0,opportunities,0.538461538,0.6,0.857142857,6
bultlyfull,1,0.978397813,0,0,0.041195055,10,0,0,beautiful,0.6,0.555555556,0.833333333,5
raedmost,1,0.987132669,0,0,0.031117588,8,0,0,removed,0.625,0.555555556,0.833333333,5
tahn,1,0.975038958,0.850717664,0.83341229,0.00391822,4,0,0,than,0.5,1,1,4
accomponing,1,0.976157652,0,0,0.083855551,11,0,0,accompanying,0.166666667,0.888888889,1,8
probebly,1,0.960075154,0.951570928,0,0.048189175,8,0,0,probably,0.125,0.75,0.857142857,6
invatation,1,0.966543346,0,0,0.077775074,10,0,0,invitation,0.1,1,1,6
tempariarly,1,0.981075208,0,0,0.057229804,11,0,0,temporarily,0.272727273,0.9,1,9
towl,1,0.987667691,0,0,0.025921647,4,0,0,towel,0.2,0.8,1,4
wien,1,0.975628447,0,0,0.087218222,4,0,0,with,0.5,0.333333333,0.5,2
acepted,1,0.972755519,0,0,0.054734942,7,0,0,accepted,0.125,1,1,6
satifaction,1,0.957360378,0,0,0.069988403,11,0,0,satisfaction,0.083333333,1,1,8
desid,1,0.990305778,0,0,0.072723244,5,0,0,designed,0.375,0.666666667,1,4
conseinches,1,0.971825363,0,0,0.104347383,11,0,0,conscientious,0.461538462,0.666666667,0.857142857,6
dutys,1,0.983717475,0,0,0.036003465,5,0,0,duties,0.333333333,0.571428571,0.8,4
serplus,1,0.952300935,0.9197402,0,0.052075282,7,0,0,surplus,0.142857143,0.833333333,1,5
receever,1,0.981809813,0,0,0.085608828,8,0,0,receiver,0.125,0.8,1,4
comable,1,0.970431474,0.867265284,0,0.096487077,7,0,0,comfortable,0.363636364,0.7,1,7
fenicer,1,0.384128796,0,0,0.087282193,7,0,0,familiar,0.625,0.333333333,0.5,3
enarfly,1,0.952004665,0,0,0.038474418,7,0,0,enthusiastic,0.75,0.230769231,0.428571429,3
indiscrest,1,0.970670307,0,0,0.095957186,10,0,0,indiscreet,0.1,1,1,8
thret,1,0.961214151,0,0,0.066598884,5,0,0,tracksuit,0.777777778,0.2,0.5,2
originnally,1,0.953518718,0,0,0.064824788,11,0,0,originally,0.090909091,1,1,8
disned,1,0.978558584,0,0,0.043411326,6,0,0,designed,0.375,0.833333333,1,5
phychology,1,0.984343331,0,0,0.019022193,10,0,0,psychology,0.1,0.875,1,7
permmently,1,0.992718116,0.484304607,0,0.07054138,10,0,0,permanently,0.181818182,0.888888889,1,8
sigt,1,0.985302995,0,0,0.022294831,4,0,0,sight,0.2,0.8,1,4
eventuely,1,0.992838822,0,0,0.062056897,9,0,0,eventually,0.2,0.875,1,7
garruntee,1,0.960010638,0.635930419,0,0.056266366,9,0,0,guarantee,0.333333333,1,1,7
butefole,1,0.993224697,0,0,0.0774433,8,0,0,beautiful,0.555555556,0.666666667,0.857142857,6
okenously,1,0.988724253,0,0,0.062917055,9,0,0,occasionally,0.666666667,0.454545455,0.625,5
adjurnment,1,0.9615474,0,0,0.04332326,10,0,0,adjournment,0.090909091,0.9,1,9
preforation,1,0.953854904,0,0,0.098810749,11,0,0,perforation,0.181818182,1,1,9
criticm,1,0.987757695,0.725998223,0,0.026700017,7,0,0,criticism,0.222222222,0.833333333,1,5
shrapping,1,0.990004343,0,0,0.057680027,9,0,0,scraping,0.222222222,0.777777778,0.875,7
bictuts,1,0.970231047,0,0,0.04937318,7,0,0,biscuits,0.375,1,1,6
parsel,1,0.985252546,0,0,0.075236091,6,0,0,parcel,0.166666667,0.714285714,0.833333333,5
persivacly,1,0.952783945,0,0,0.065746045,10,0,0,specifically,0.5,0.727272727,0.888888889,8
halcorttry,1,0.959003069,0,0,0.045056223,10,0,0,helicopter,0.5,0.545454545,0.75,6
miscelanius,1,0.952532126,0,0,0.052904649,11,0,0,miscellaneous,0.230769231,0.9,1,9
cleartion,1,0.975955441,0,0,0.077212096,9,0,0,curtain,0.555555556,0.6,0.857142857,6
emmecialy,1,0.959805418,0,0,0.050148601,9,0,0,immensely,0.444444444,0.555555556,0.714285714,5
kepping,1,0.977544872,0,0,0.089232101,7,0,0,keeping,0.142857143,1,1,6
significently,1,0.980182627,0,0,0.050736622,13,0,0,significantly,0.076923077,0.818181818,0.9,9
accualy,1,0.950866088,0,0,0.043505236,7,0,0,actually,0.25,0.833333333,1,5
formeyn,1,0.971507627,0.964111865,0,0.040865191,7,0,0,flagrancy,0.777777778,0.363636364,0.571428571,4
shggy,1,0.952703258,0.995583236,0,0.002709781,5,0,0,shaggy,0.166666667,0.8,1,4
fratenaly,1,0.963133537,0,0,0.08373065,9,0,0,fraternally,0.181818182,1,1,8
approxiametely,1,0.979100308,0,0,0.045780044,14,0,0,approximately,0.142857143,1,1,11
maxsesable,1,0.993711619,0,0,0.035057376,10,0,0,inaccessible,0.5,0.5,0.714285714,5
alsorts,1,0.95744788,0,0,0.046359209,7,0,0,all sorts,0.222222222,0.857142857,1,6
mortgague,1,0.979573031,0.389446408,0,0.024547335,9,0,0,mortgage,0.111111111,0.875,1,7
desparate,1,0.984859778,0,0,0.085931295,9,0,0,desperate,0.111111111,1,1,7
apperatos,1,0.955475244,0,0,0.075997364,9,0,0,apparatus,0.222222222,0.625,0.833333333,5
crickt,1,0.980135405,0.971686006,0,0.023247986,6,0,0,cricket,0.142857143,0.833333333,1,5
foorm,1,0.983727486,0,0,0.058865633,5,0,0,form,0.2,1,1,4
auditoriun,1,0.950464573,0,0,0.041639278,10,0,0,auditorium,0.1,0.777777778,0.875,7
peiple,1,0.968062707,0,0,0.046965584,6,0,0,people,0.166666667,0.6,0.75,3
erly,1,0.952830567,0,0,0.050062888,4,0,0,early,0.2,0.8,1,4
soffoant,1,0.962994102,0,0,0.067288756,8,0,0,sufficient,0.5,0.4,0.666666667,4
ecicity,1,0.957408233,0.95726347,0,0.044552242,7,0,0,efficiency,0.5,0.571428571,0.8,4
benifistal,1,0.964416895,0,0,0.077262731,10,0,0,beneficial,0.3,0.7,0.875,7
tourniment,1,0.968090046,0,0,0.078924369,10,0,0,tournament,0.1,0.777777778,0.875,7
indefinally,1,0.953900896,0,0,0.093982464,11,0,0,indefinitely,0.25,0.777777778,0.875,7
peols,1,0.972257332,0,0,0.029276583,5,0,0,people's,0.375,0.833333333,1,5
supliment,1,0.991035469,0,0,0.081013284,9,0,0,supplement,0.2,0.888888889,1,8
disgis,1,0.951206912,0,0,0.031132995,6,0,0,biscuits,0.5,0.25,0.5,2
biskets,1,0.989081011,0,0,0.045390008,7,0,0,biscuits,0.375,0.5,0.666666667,4
potefl,1,0.959293621,0.998268962,0,0.041748945,6,0,0,beautiful,0.666666667,0.4,0.666666667,4
darck,1,0.957112262,0.925057292,0,0.032656004,5,0,0,dark,0.2,0.8,1,4
margain,1,0.993873533,0,0,0.073962721,7,0,0,margin,0.142857143,1,1,6
aneversary,1,0.966601286,0,0,0.08347368,10,0,0,anniversary,0.181818182,0.875,1,7
shaggey,1,0.952839464,0,0.433369279,0.036099005,7,0,0,shaggy,0.142857143,0.833333333,1,5
congrulations,1,0.990181364,0,0,0.094329091,13,0,0,congratulations,0.133333333,1,1,11
ofit,1,0.991482281,0,0,0.106305117,4,0,0,opposite,0.625,0.428571429,0.75,3
politicion,1,0.974167667,0.980141759,0,0.085520249,10,0,0,politician,0.1,0.875,1,7
aleged,1,0.993247067,0,0,0.065642869,6,0,0,alleged,0.142857143,1,1,5
heirarchy,1,0.986987831,0.509501815,0,0.045417057,9,0,0,hierarchy,0.222222222,1,1,7
cemunicate,1,0.988523244,0,0,0.073493032,10,0,0,communicate,0.181818182,0.888888889,1,8
reumatism,1,0.960378599,0,0,0.052367648,9,0,0,rheumatism,0.1,0.888888889,1,8
unusal,1,0.959906888,0,0,0.053177482,6,0,0,unusual,0.142857143,1,1,5
accquaintence,1,0.97617989,0,0,0.060982992,13,0,0,acquaintance,0.153846154,1,1,8
converce,1,0.985642981,0.380912811,0,0.084836262,8,0,0,congress,0.625,0.625,0.833333333,5
inpuroer,1,0.950956239,0,0,0.031834356,8,0,0,employer,0.625,0.4,0.571428571,4
beatyful,1,0.979210693,0.749162316,0,0.042873167,8,0,0,beautiful,0.222222222,0.777777778,0.875,7
creadit,1,0.950819741,0.714351416,0,0.075443774,7,0,0,credit,0.142857143,0.857142857,1,6
questionnair,1,0.965085208,0,0,0.068705765,12,0,0,questionnaire,0.076923077,1,1,10
aperateus,1,0.95630315,0,0,0.060161242,9,0,0,apparatus,0.333333333,0.857142857,1,6
undersdand,1,0.983611183,0,0,0.059786192,10,0,0,understand,0.1,0.875,1,7
archeaologists,1,0.962225853,0,0,0.039289016,14,0,0,archeologists,0.071428571,1,1,11
deped,1,0.95636214,0.635221958,0,0.071677254,5,0,0,debit,0.6,0.333333333,0.666666667,2
progess,1,0.989915524,0,0,0.061939797,7,0,0,progress,0.125,1,1,6
borrowd,1,0.985802484,0,0,0.043788883,7,0,0,borrowed,0.125,0.833333333,1,5
gradgle,1,0.653748003,0.935752869,0,0.043921676,7,0,0,gradually,0.444444444,0.625,0.833333333,5
recongintion,1,0.973826013,0,0,0.114420417,12,0,0,recognition,0.25,1,1,8
Dameage,1,0.992505983,0.772739291,0.534716785,0.051656443,7,0,0,damage,0.142857143,1,1,5
bashfull,1,0.984381086,0.784863114,0,0.034426806,8,0,0,bashful,0.125,1,1,7
tryampth,1,0.979122806,0,0,0.047450357,8,0,0,triumph,0.375,0.555555556,0.714285714,5
vowture,1,0.968460943,0,0,0.043351606,7,0,0,voucher,0.714285714,0.555555556,0.714285714,5
sureface,1,0.966131307,0.988353848,0,0.067598995,8,0,0,surface,0.125,1,1,7
helthy,1,0.961722084,0.871133208,0,0.058798068,6,0,0,healthy,0.142857143,0.833333333,1,5
taining,1,0.96692231,0,0,0.090019075,7,0,0,training,0.125,0.833333333,1,5
tieing,1,0.977914216,0,0,0.068223905,6,0,0,tying,0.333333333,0.666666667,0.8,4
toached,1,0.964250238,0,0,0.073136796,7,0,0,touched,0.142857143,0.75,0.857142857,6
larfe,1,0.980696452,0,0,0.045241432,5,0,0,laugh,0.6,0.25,0.4,2
scifeley,1,0.965674395,0.944528639,0,0.03667207,8,0,0,skilfully,0.444444444,0.555555556,0.714285714,5
indifinite,1,0.963028325,0,0,0.097895679,10,0,0,indefinite,0.1,1,1,6
decend,1,0.956456509,0.888593435,0,0.099330853,6,0,0,descend,0.142857143,0.8,1,4
connectivies,1,0.992951694,0,0,0.063943534,12,0,0,connectives,0.083333333,1,1,8
vetlettd,1,0.976104453,0,0,0.018283445,8,0,0,ventilated,0.4,0.625,1,5
immedictly,1,0.982023852,0,0,0.062314413,10,0,0,immediately,0.181818182,0.777777778,0.875,7
prosiger,1,0.963985651,0.918705523,0,0.077852437,8,0,0,procedure,0.555555556,0.4,0.571428571,4
maginficent,1,0.978139992,0,0,0.071625842,11,0,0,magnificent,0.181818182,1,1,9
buitifull,1,0.966573226,0,0,0.063397494,9,0,0,beautiful,0.444444444,0.75,1,6
liesure,1,0.981239299,0,0,0.090061634,7,0,0,leisure,0.285714286,1,1,6
wemod,1,0.959602593,0,0.414818048,0.050388714,5,0,0,removed,0.428571429,0.571428571,0.8,4
lawer,1,0.987284881,0,0,0.066498405,5,0,0,lawyer,0.166666667,0.833333333,1,5
vilounce,1,0.953114368,0.966948271,0,0.096112908,8,0,0,violence,0.375,0.875,1,7
toilats,1,0.978461072,0,0,0.051634358,7,0,0,toilets,0.142857143,0.714285714,0.833333333,5
recrod,1,0.976851715,0,0.398801446,0.050605179,6,0,0,record,0.333333333,1,1,5
stowle,1,0.973198318,0,0,0.051217132,6,0,0,stolen,0.333333333,0.714285714,0.833333333,5
frternelly,1,0.980803024,0,0,0.068263208,10,0,0,fraternally,0.181818182,0.875,1,7
aditorium,1,0.961049681,0,0,0.047262557,9,0,0,auditorium,0.1,1,1,8
miscullaneous,1,0.978342144,0,0,0.069906029,13,0,0,miscellaneous,0.076923077,1,1,10
thna,1,0.963652333,0,0.768760324,0.02353453,4,0,0,than,0.5,1,1,4
thaiech,1,0.97742589,0,0,0.08161431,7,0,0,traffic,0.714285714,0.5,0.666666667,4
suffantly,1,0.96344356,0,0,0.046438954,9,0,0,sufficiently,0.333333333,0.636363636,0.875,7
ouht,1,0.971397221,0,0,0.009588905,4,0,0,out,0.25,0.75,1,3
sourority,1,0.967798798,0,0,0.07965517,9,0,0,sorority,0.111111111,0.857142857,1,6
diddel,1,0.961627243,0.940880775,0.375344813,0.043630989,6,0,0,dinner,0.5,0.5,0.75,3
whard,1,0.950301603,0,0.372319221,0.091944342,5,0,0,ward,0.2,0.8,1,4
benefically,1,0.954254719,0,0,0.08344616,11,0,0,beneficial,0.272727273,0.888888889,1,8
contevesy,1,0.98959535,0,0,0.078822599,9,0,0,controversy,0.272727273,0.888888889,1,8
freturnally,1,0.982984357,0,0,0.063678757,11,0,0,fraternally,0.181818182,0.888888889,1,8
recoaten,1,0.984326742,0,0,0.071266481,8,0,0,recognition,0.454545455,0.666666667,0.857142857,6
asorbed,1,0.973977263,0,0,0.05812599,7,0,0,absorbed,0.125,1,1,7
pesioner,1,0.828145636,0,0,0.102646913,8,0,0,peculiar,0.625,0.363636364,0.571428571,4
exsactly,1,0.696231845,0,0,0.023997262,8,0,0,exactly,0.125,0.875,1,7
seariously,1,0.985808129,0,0,0.070990013,10,0,0,seriously,0.1,0.888888889,1,8
remcore,1,0.968878289,0,0,0.059138819,7,0,0,museum,1,0.285714286,0.5,2
vedulated,1,0.966679827,0,0,0.103495783,9,0,0,ventilated,0.3,0.666666667,0.857142857,6
approxmiately,1,0.987257753,0,0,0.030821136,13,0,0,approximately,0.153846154,1,1,11
deormetormy,1,0.961454409,0,0,0.050117635,11,0,0,dormitory,0.272727273,0.75,0.857142857,6
sciology,1,0.036714027,0,0,0.022448627,8,0,0,psychology,0.3,0.666666667,0.857142857,6
miserlaneas,1,0.967202667,0,0,0.081424985,11,0,0,miscellaneous,0.307692308,0.636363636,0.875,7
serfece,1,0.951685531,0,0,0.055063716,7,0,0,surface,0.285714286,0.714285714,1,5
recommdations,1,0.950863659,0,0,0.043945601,13,0,0,recommendations,0.133333333,1,1,11
preduist,1,0.96911172,0,0,0.081893621,8,0,0,prejudice,0.444444444,0.6,0.75,6
affaidivit,1,0.969508044,0,0,0.049921351,10,0,0,affidavit,0.2,1,1,6
trymth,1,0.984091275,0,0,0.021228299,6,0,0,triumph,0.428571429,0.5,0.8,4
faccilities,1,0.97596044,0,0,0.059785869,11,0,0,facilities,0.090909091,1,1,8
animl,1,0.984982606,0,0,0.028154793,5,0,0,animals,0.285714286,0.833333333,1,5
mutial,1,0.962850138,0.984024823,0,0.060686666,6,0,0,mutual,0.166666667,0.833333333,1,5
effeiciency,1,0.988682216,0,0,0.035481725,11,0,0,efficiency,0.090909091,1,1,6
porcheder,1,0.990248694,0,0,0.110853071,9,0,0,procedure,0.555555556,0.75,0.857142857,6
courtisum,1,0.963967659,0,0,0.081755352,9,0,0,criticism,0.666666667,0.75,1,6
sleadet,1,0.969407502,0,0,0.047055434,7,0,0,splendid,0.5,0.444444444,0.666666667,4
damigid,1,0.982207791,0.995874107,0,0.038362824,7,0,0,damaged,0.285714286,0.666666667,0.8,4
inury,1,0.993044465,0.842537999,0,0.05817079,5,0,0,injury,0.166666667,0.833333333,1,5
phlosophy,1,0.967162536,0,0,0.018977509,9,0,0,philosophy,0.1,0.857142857,1,6
responsibilitys,1,0.959714741,0.923595726,0,0.056420283,15,0,0,responsibilities,0.125,0.909090909,1,10
condidtions,1,0.956445294,0,0,0.061471154,11,0,0,conditions,0.090909091,1,1,7
indefinitily,1,0.984740208,0,0,0.089790832,12,0,0,indefinitely,0.083333333,1,1,8
colmel,1,0.966821286,0.892445922,0,0.052903757,6,0,0,colonel,0.285714286,0.666666667,0.8,4
recqusistion,1,0.993743864,0,0,0.08378379,12,0,0,requisition,0.25,0.9,1,9
consestane,1,0.991322174,0,0,0.10305666,10,0,0,consistent,0.3,0.75,0.857142857,6
sanked,1,0.96989932,0.921984017,0,0.069686448,6,0,0,sank,0.333333333,0.666666667,1,4
praternaly,1,0.958149874,0,0,0.079607411,10,0,0,fraternally,0.181818182,0.777777778,0.875,7
itemnize,1,0.951222734,0.634677052,0,0.034593865,8,0,0,itemized,0.25,0.714285714,0.833333333,5
regnition,1,0.970834893,0,0,0.061445891,9,0,0,recognition,0.181818182,0.875,1,7
reconten,1,0.980198436,0,0,0.109367456,8,0,0,reckon,0.5,0.714285714,0.833333333,5
approxiamatly,1,0.981804108,0,0,0.04455637,13,0,0,approximately,0.153846154,0.909090909,1,10
garay,1,0.951477911,0.72279644,0,0.060752491,5,0,0,gallery,0.571428571,0.666666667,1,4
comming,1,0.974169477,0,0,0.098220384,7,0,0,coming,0.142857143,1,1,6
scundale,1,0.955564206,0.572246492,0,0.064907061,8,0,0,scheduled,0.444444444,0.666666667,0.857142857,6
vaccounces,1,0.963821358,0.77559936,0,0.07959682,10,0,0,vacancies,0.4,0.666666667,0.857142857,6
ambuemce,1,0.967792211,0,0,0.028762167,8,0,0,ambulance,0.333333333,0.75,1,6
shoting,1,0.968888275,0,0,0.090877055,7,0,0,shouting,0.125,0.875,1,7
imphusiratic,1,0.959802582,0,0,0.054725018,12,0,0,enthusiastic,0.416666667,0.583333333,0.777777778,7
areaplane,1,0.99115186,0,0,0.088069822,9,0,0,aeroplane,0.333333333,0.857142857,1,6
ecinomic,1,0.991063416,0,0.39779681,0.067445734,8,0,0,economic,0.125,1,1,6
ferd,1,0.677150106,0,0,0.065993518,4,0,0,friend,0.5,0.666666667,1,4
refrigiter,1,0.990943369,0,0,0.072214115,10,0,0,refrigerator,0.333333333,0.75,1,6
pamphats,1,0.865296511,0,0,0.060495159,8,0,0,pamphlets,0.222222222,0.75,1,6
negiatations,1,0.95138743,0,0,0.06003861,12,0,0,negotiations,0.25,1,1,8
anticopening,1,0.973005322,0,0,0.099553695,12,0,0,anticipating,0.25,0.777777778,1,7
satanly,1,0.96765973,0,0,0.060210062,7,0,0,certainly,0.444444444,0.5,0.833333333,5
fundemanted,1,0.973153536,0,0,0.096403638,11,0,0,fundamental,0.363636364,0.888888889,1,8
spirt,1,0.961465007,0,0,0.037331704,5,0,0,spiritual,0.444444444,0.625,1,5
verchu,1,0.956483884,0,0.456384331,0.06932942,6,0,0,virtue,0.666666667,0.5,0.666666667,4
whising,1,0.976719675,0,0,0.138380888,7,0,0,whistling,0.222222222,0.75,1,6
wouda,1,0.968796719,0,0.67269516,0.044203294,5,0,0,wonder,0.5,0.375,0.6,3
